ANGLE A0 A1 DATETIME
160 2.280500 0.704625 2023-10-30T16:10:23.812500
160 2.273875 0.658375 2023-10-30T16:10:23.812500
160 2.250500 0.696250 2023-10-30T16:10:23.812500
160 2.281125 0.709375 2023-10-30T16:10:23.812500
160 2.281250 0.665500 2023-10-30T16:10:23.812500
160 2.256125 0.690375 2023-10-30T16:10:23.812500
160 2.284000 0.716000 2023-10-30T16:10:23.812500
160 2.289750 0.674250 2023-10-30T16:10:23.812500
160 2.262750 0.683750 2023-10-30T16:10:23.812500
160 2.283375 0.719500 2023-10-30T16:10:23.812500
160 2.295000 0.682750 2023-10-30T16:10:23.812500
160 2.269750 0.674750 2023-10-30T16:10:23.812500
160 2.282625 0.722250 2023-10-30T16:10:23.812500
160 2.300500 0.692375 2023-10-30T16:10:23.812500
160 2.276875 0.667750 2023-10-30T16:10:23.828125
160 2.277000 0.721500 2023-10-30T16:10:23.828125
160 2.302250 0.699625 2023-10-30T16:10:23.828125
160 2.283250 0.662500 2023-10-30T16:10:23.828125
160 2.275875 0.720000 2023-10-30T16:10:23.828125
160 2.305375 0.707250 2023-10-30T16:10:23.828125
160 2.291000 0.662750 2023-10-30T16:10:23.828125
160 2.272875 0.716000 2023-10-30T16:10:23.828125
160 2.306125 0.713750 2023-10-30T16:10:23.828125
160 2.297375 0.666000 2023-10-30T16:10:23.828125
180 2.275375 0.710875 2023-10-30T16:10:30.343750
180 2.309000 0.721250 2023-10-30T16:10:30.343750
180 2.306000 0.673000 2023-10-30T16:10:30.343750
180 2.278125 0.704125 2023-10-30T16:10:30.343750
180 2.308500 0.725000 2023-10-30T16:10:30.343750
180 2.311875 0.679250 2023-10-30T16:10:30.343750
180 2.284625 0.694875 2023-10-30T16:10:30.343750
180 2.309625 0.729000 2023-10-30T16:10:30.343750
180 2.319750 0.688375 2023-10-30T16:10:30.343750
180 2.292375 0.685125 2023-10-30T16:10:30.343750
180 2.306750 0.728875 2023-10-30T16:10:30.343750
180 2.324500 0.696625 2023-10-30T16:10:30.343750
180 2.301125 0.673750 2023-10-30T16:10:30.343750
180 2.305125 0.728125 2023-10-30T16:10:30.343750
180 2.328750 0.705125 2023-10-30T16:10:30.343750
180 2.309125 0.668500 2023-10-30T16:10:30.343750
180 2.299125 0.724125 2023-10-30T16:10:30.343750
180 2.329000 0.711250 2023-10-30T16:10:30.343750
180 2.314625 0.667000 2023-10-30T16:10:30.359375
180 2.298125 0.720500 2023-10-30T16:10:30.359375
180 2.330125 0.717500 2023-10-30T16:10:30.359375
180 2.320375 0.670125 2023-10-30T16:10:30.359375
180 2.295875 0.713750 2023-10-30T16:10:30.359375
180 2.327625 0.722375 2023-10-30T16:10:30.359375
180 2.324250 0.675500 2023-10-30T16:10:30.359375
180 2.299000 0.705500 2023-10-30T16:10:30.359375
180 2.327875 0.726750 2023-10-30T16:10:30.359375
180 2.329625 0.682375 2023-10-30T16:10:30.359375
180 2.302750 0.696500 2023-10-30T16:10:30.359375
180 2.324000 0.728000 2023-10-30T16:10:30.359375
180 2.332625 0.688375 2023-10-30T16:10:30.359375
180 2.309250 0.685750 2023-10-30T16:10:30.359375
180 2.323500 0.729250 2023-10-30T16:10:30.359375
180 2.337625 0.696625 2023-10-30T16:10:30.359375
180 2.315625 0.677375 2023-10-30T16:10:30.359375
180 2.318625 0.727625 2023-10-30T16:10:30.359375
180 2.340375 0.704625 2023-10-30T16:10:30.359375
180 2.322625 0.670750 2023-10-30T16:10:30.359375
180 2.317000 0.725375 2023-10-30T16:10:30.359375
180 2.343875 0.712375 2023-10-30T16:10:30.359375
180 2.330000 0.669875 2023-10-30T16:10:30.359375
180 2.313125 0.720625 2023-10-30T16:10:30.359375
180 2.344250 0.718375 2023-10-30T16:10:30.359375
180 2.335875 0.672625 2023-10-30T16:10:30.359375
180 2.313875 0.714500 2023-10-30T16:10:30.359375
180 2.345375 0.725000 2023-10-30T16:10:30.359375
180 2.342375 0.679250 2023-10-30T16:10:30.359375
180 2.315750 0.706625 2023-10-30T16:10:30.375000
180 2.343000 0.727875 2023-10-30T16:10:30.375000
