CYCLES	STEP	SAMPLES	REPS	CH0 MEAN	CH0 STD	CH1 MEAN	CH1 STD	DIFF MEAN	DIFF STD	DIFF STD STD
1.0	1.0	169	50	-11.442588394998724	0.008372452977866682	-54.32419491052112	0.008273618177980453	-42.88160651552238	0.0031867095131295864	0.00032107574382631655	-11.255267825842031	0.008566570343889992	-54.330872629904206	0.008275983936052438	-43.075604804062166	0.0028049783703348236	0.000282614563066188
4.0	1.0	169	50	-11.430789132602383	0.006877736323489281	-54.32071746951666	0.006976546304151327	-42.889928336914274	0.002390742058823074	0.00024087833599857313	-11.251026749458868	0.0071036648310694	-54.32753114614573	0.007004044441754181	-43.07650439668686	0.0013076203598692048	0.00013174880796559376
1.0	0.25	169	50	-11.430756943225196	0.006639650239714729	-54.32024817027661	0.006241553747411776	-42.88949122705142	0.0025154278545502914	0.00025344100744469956	-11.253480010075592	0.006181956092692107	-54.326807719691004	0.006480946251329498	-43.07332770961543	0.0024368310412943013	0.0002455220144600638
1.0	0.25	169	50	-11.43330332072939	0.006475522153276867	-64.08649395559917	0.0064465316811899345	-52.65319063486979	0.0022782822361756354	0.0002295474879691771	-11.255273806537218	0.006447896403078358	-64.08425215761639	0.0065813155747665485	-52.82897835107916	0.0015906208087525864	0.0001602624140078268
1.0	1.0	169	20	-11.431353835350937	0.005707900610714557	-64.08141321519308	0.005443271988784427	-52.65005937984214	0.0038858818773236936	0.0006261065188603992	-11.254857100685424	0.00589503232555969	-64.07903668870355	0.0053169553966902275	-52.82417958801811	0.0034784744639775843	0.0005604636492671185
3.0	1.0	169	20	-11.431180376644054	0.007843674172380497	-64.08068701901308	0.007074528315398431	-52.64950664236903	0.0028706232351321933	0.0004625245896425066	-11.254430902069737	0.007378389502635851	-64.07827193168875	0.007095262852983479	-52.82384102961903	0.002214833851496932	0.00035686157129665125
1.0	1.0	1218	20	-11.43811371290143	0.007397659388100288	-64.08158310229695	0.006587364040530011	-52.64346938939552	0.004343743011345558	0.0006998786637155436	-11.256219493012157	0.006674733799029387	-64.0792915777735	0.006686074896976621	-52.823072084761336	0.002015204280818999	0.0003246965751633051
1.0	1.0	169	20	-11.428320569230065	0.00409956921339321	-64.08133911970151	0.005818284430803588	-52.65301855047145	0.004746473103882604	0.0007647679074545633	-11.25601033881121	0.004953106483206794	-64.0795027020834	0.006013737693114695	-52.8234923632722	0.0041353613529629225	0.0006663035014118026
1.0	1.0	1218	20	-11.437965409684377	0.005929832861704082	-64.08084111177406	0.0061494036777527475	-52.64287570208967	0.004529410072150644	0.0007297939727181367	-11.256963536150469	0.006352759728408953	-64.0785929508354	0.006509752771393134	-52.82162941468492	0.0023459237703263624	0.00037798322535797206
1.0	1.0	169	50	-11.438518507663002	0.007183393691659222	-64.07920024933027	0.006334503512463594	-52.640681741667265	0.0036645182462586587	0.00036921718683015787	-11.26413589660075	0.00697509017858227	-64.07724940331417	0.006234545204092023	-52.813113506713414	0.0044492643430660474	0.0004482839909141563
1.0	1.0	169	50	-11.440535900548754	0.00819313060514967	-64.08281704276196	0.00785612401038606	-52.64228114221321	0.004015326280112053	0.0004045627211330662	-11.264603582781385	0.007416927164803828	-64.08131423210658	0.008043189665979307	-52.81671064932519	0.0026841972254347288	0.0002704453032766732
1.0	1.0	169	50	-11.443258397509277	0.008739402911157929	-64.08548405144242	0.007552740945682288	-52.642225653933146	0.003804506859788318	0.00038332168805032364	-11.266661870844628	0.00773600668462038	-64.08344714223058	0.007400960691174587	-52.81678527138595	0.002703842725788246	0.0002724246784324122
1.0	1.0	169	50	-11.449490300374618	0.00879068835255225	-64.09292868164687	0.008207718351357026	-52.643438381272254	0.003466780145915121	0.0003492941573262062	-11.274573558645168	0.008567971671909884	-64.09097925217183	0.008358415276724524	-52.81640569352667	0.002021274548757585	0.00020365277303929563
1.0	1.0	169	50	-11.449658977804454	0.007992335410452765	-64.09369873977103	0.008264188591235172	-52.64403976196659	0.003024928208786961	0.00030477552806614606	-11.274183968347183	0.007984090333281716	-64.09167826109899	0.008309383232520775	-52.81749429275182	0.0022737049118141924	0.00022908630133825595
1.0	1.0	169	50	-11.445751175014331	0.007563490302815874	-64.0975177022885	0.006689701397559634	-52.65176652727418	0.0029646775696064325	0.0002987049970964434	-11.277294329696149	0.0065294985704260145	-64.09520032087725	0.00692711875333237	-52.81790599118111	0.0027220961010023586	0.00027426379053223344
