ANGLE	A0	A1	DATETIME
46.0	1.3655625	1.431375	2023-12-06T14:56:49.890625
46.0	1.3663125	1.43175	2023-12-06T14:56:49.890625
46.0	1.3663125	1.43175	2023-12-06T14:56:49.890625
46.0	1.36575	1.43175	2023-12-06T14:56:49.890625
46.0	1.3651875	1.43175	2023-12-06T14:56:49.890625
46.0	1.364625	1.431375	2023-12-06T14:56:49.890625
46.0	1.3648125	1.431375	2023-12-06T14:56:49.890625
46.0	1.364625	1.43175	2023-12-06T14:56:49.890625
46.0	1.3640625	1.43175	2023-12-06T14:56:49.890625
46.0	1.3636875	1.4315625	2023-12-06T14:56:49.890625
46.0	1.36425	1.4315625	2023-12-06T14:56:49.890625
46.0	1.365	1.432125	2023-12-06T14:56:49.890625
46.0	1.3648125	1.432125	2023-12-06T14:56:49.890625
46.0	1.3648125	1.4323125	2023-12-06T14:56:49.890625
46.0	1.3651875	1.4323125	2023-12-06T14:56:49.890625
46.0	1.3663125	1.432125	2023-12-06T14:56:49.890625
46.0	1.3655625	1.43175	2023-12-06T14:56:49.890625
46.0	1.3655625	1.43175	2023-12-06T14:56:49.906250
46.0	1.3655625	1.4315625	2023-12-06T14:56:49.906250
46.0	1.36575	1.43175	2023-12-06T14:56:49.906250
46.0	1.3663125	1.43175	2023-12-06T14:56:49.906250
46.0	1.3655625	1.4315625	2023-12-06T14:56:49.906250
46.0	1.3644375	1.4311875	2023-12-06T14:56:49.906250
46.0	1.3644375	1.431375	2023-12-06T14:56:49.906250
46.0	1.3651875	1.4315625	2023-12-06T14:56:49.906250
46.0	1.3651875	1.4319375	2023-12-06T14:56:49.906250
46.0	1.363875	1.43175	2023-12-06T14:56:49.906250
46.0	1.3640625	1.43175	2023-12-06T14:56:49.906250
46.0	1.364625	1.43175	2023-12-06T14:56:49.906250
46.0	1.3659375	1.432125	2023-12-06T14:56:49.906250
46.0	1.3655625	1.4325	2023-12-06T14:56:49.906250
47.0	1.3363125	1.4056875	2023-12-06T14:56:52.078125
47.0	1.336875	1.4055	2023-12-06T14:56:52.078125
47.0	1.3370625	1.4056875	2023-12-06T14:56:52.078125
47.0	1.3365	1.40625	2023-12-06T14:56:52.078125
47.0	1.3359375	1.4060625	2023-12-06T14:56:52.078125
47.0	1.3359375	1.40625	2023-12-06T14:56:52.078125
47.0	1.3370625	1.40625	2023-12-06T14:56:52.078125
47.0	1.3370625	1.40625	2023-12-06T14:56:52.078125
47.0	1.336875	1.40625	2023-12-06T14:56:52.078125
47.0	1.3366875	1.4064375	2023-12-06T14:56:52.078125
47.0	1.336875	1.406625	2023-12-06T14:56:52.078125
47.0	1.3378125	1.40625	2023-12-06T14:56:52.078125
47.0	1.337625	1.4060625	2023-12-06T14:56:52.078125
47.0	1.3374375	1.4055	2023-12-06T14:56:52.078125
47.0	1.337625	1.4056875	2023-12-06T14:56:52.078125
47.0	1.337625	1.405875	2023-12-06T14:56:52.093750
47.0	1.337625	1.4056875	2023-12-06T14:56:52.093750
47.0	1.336125	1.405125	2023-12-06T14:56:52.093750
47.0	1.33575	1.4053125	2023-12-06T14:56:52.093750
47.0	1.3363125	1.4056875	2023-12-06T14:56:52.093750
47.0	1.3370625	1.405875	2023-12-06T14:56:52.093750
47.0	1.336125	1.4056875	2023-12-06T14:56:52.093750
47.0	1.336125	1.4056875	2023-12-06T14:56:52.093750
47.0	1.33575	1.4060625	2023-12-06T14:56:52.093750
47.0	1.336125	1.4060625	2023-12-06T14:56:52.093750
47.0	1.33725	1.4060625	2023-12-06T14:56:52.093750
47.0	1.337625	1.406625	2023-12-06T14:56:52.093750
47.0	1.336875	1.4064375	2023-12-06T14:56:52.093750
47.0	1.336875	1.4064375	2023-12-06T14:56:52.093750
47.0	1.337625	1.405875	2023-12-06T14:56:52.093750
47.0	1.338375	1.4056875	2023-12-06T14:56:52.093750
47.0	1.3378125	1.4056875	2023-12-06T14:56:52.093750
47.0	1.3370625	1.4056875	2023-12-06T14:56:52.093750
47.0	1.336875	1.4056875	2023-12-06T14:56:52.093750
47.0	1.3366875	1.4053125	2023-12-06T14:56:52.109375
47.0	1.3366875	1.4055	2023-12-06T14:56:52.109375
47.0	1.3366875	1.4055	2023-12-06T14:56:52.109375
47.0	1.3363125	1.4056875	2023-12-06T14:56:52.109375
47.0	1.3363125	1.4055	2023-12-06T14:56:52.109375
47.0	1.336875	1.4056875	2023-12-06T14:56:52.109375
47.0	1.336875	1.4060625	2023-12-06T14:56:52.109375
47.0	1.3363125	1.4060625	2023-12-06T14:56:52.109375
47.0	1.336875	1.4060625	2023-12-06T14:56:52.109375
47.0	1.3374375	1.406625	2023-12-06T14:56:52.109375
47.0	1.3381875	1.4064375	2023-12-06T14:56:52.109375
47.0	1.3374375	1.40625	2023-12-06T14:56:52.109375
47.0	1.33725	1.4056875	2023-12-06T14:56:52.109375
47.0	1.33725	1.4056875	2023-12-06T14:56:52.109375
47.0	1.3378125	1.4056875	2023-12-06T14:56:52.109375
47.0	1.3378125	1.405875	2023-12-06T14:56:52.109375
48.0	1.3100625	1.379625	2023-12-06T14:56:54.109375
48.0	1.310625	1.3798125	2023-12-06T14:56:54.109375
48.0	1.3095	1.3794375	2023-12-06T14:56:54.109375
48.0	1.30875	1.3794375	2023-12-06T14:56:54.109375
48.0	1.309125	1.3798125	2023-12-06T14:56:54.125000
48.0	1.309875	1.38	2023-12-06T14:56:54.125000
48.0	1.3095	1.38	2023-12-06T14:56:54.125000
48.0	1.3095	1.38	2023-12-06T14:56:54.125000
48.0	1.3085625	1.38	2023-12-06T14:56:54.125000
48.0	1.30875	1.38	2023-12-06T14:56:54.125000
48.0	1.309875	1.38	2023-12-06T14:56:54.125000
48.0	1.3104375	1.380375	2023-12-06T14:56:54.125000
48.0	1.3096875	1.38075	2023-12-06T14:56:54.125000
48.0	1.309875	1.380375	2023-12-06T14:56:54.125000
48.0	1.31025	1.38	2023-12-06T14:56:54.125000
48.0	1.3111875	1.379625	2023-12-06T14:56:54.125000
48.0	1.310625	1.38	2023-12-06T14:56:54.125000
48.0	1.3100625	1.38	2023-12-06T14:56:54.125000
48.0	1.3095	1.379625	2023-12-06T14:56:54.125000
48.0	1.3096875	1.37925	2023-12-06T14:56:54.125000
48.0	1.309125	1.3794375	2023-12-06T14:56:54.125000
48.0	1.309125	1.3794375	2023-12-06T14:56:54.125000
48.0	1.3085625	1.3798125	2023-12-06T14:56:54.125000
48.0	1.3085625	1.3798125	2023-12-06T14:56:54.125000
48.0	1.308375	1.3798125	2023-12-06T14:56:54.140625
48.0	1.3093125	1.38	2023-12-06T14:56:54.140625
48.0	1.3095	1.38	2023-12-06T14:56:54.140625
48.0	1.3096875	1.3801875	2023-12-06T14:56:54.140625
48.0	1.3093125	1.3805625	2023-12-06T14:56:54.140625
48.0	1.309875	1.3805625	2023-12-06T14:56:54.140625
48.0	1.309875	1.380375	2023-12-06T14:56:54.140625
48.0	1.3096875	1.3801875	2023-12-06T14:56:54.140625
48.0	1.309875	1.379625	2023-12-06T14:56:54.140625
48.0	1.3111875	1.3798125	2023-12-06T14:56:54.140625
48.0	1.3108125	1.3798125	2023-12-06T14:56:54.140625
48.0	1.3095	1.379625	2023-12-06T14:56:54.140625
48.0	1.3095	1.379625	2023-12-06T14:56:54.140625
48.0	1.30875	1.3794375	2023-12-06T14:56:54.140625
48.0	1.3089375	1.3794375	2023-12-06T14:56:54.140625
48.0	1.3095	1.3798125	2023-12-06T14:56:54.140625
48.0	1.3089375	1.3798125	2023-12-06T14:56:54.140625
48.0	1.30875	1.3798125	2023-12-06T14:56:54.140625
48.0	1.30875	1.38	2023-12-06T14:56:54.140625
48.0	1.309875	1.38	2023-12-06T14:56:54.140625
48.0	1.309875	1.3801875	2023-12-06T14:56:54.140625
48.0	1.3096875	1.3805625	2023-12-06T14:56:54.156250
48.0	1.3096875	1.38075	2023-12-06T14:56:54.156250
48.0	1.3096875	1.380375	2023-12-06T14:56:54.156250
48.0	1.309875	1.38	2023-12-06T14:56:54.156250
48.0	1.3095	1.379625	2023-12-06T14:56:54.156250
49.0	1.282125	1.353	2023-12-06T14:56:56.031250
49.0	1.281375	1.3528125	2023-12-06T14:56:56.031250
49.0	1.2811875	1.3531875	2023-12-06T14:56:56.031250
49.0	1.2815625	1.353375	2023-12-06T14:56:56.031250
49.0	1.2819375	1.353375	2023-12-06T14:56:56.046875
49.0	1.281375	1.353375	2023-12-06T14:56:56.046875
49.0	1.281375	1.3535625	2023-12-06T14:56:56.046875
49.0	1.281375	1.3535625	2023-12-06T14:56:56.046875
49.0	1.28175	1.3535625	2023-12-06T14:56:56.046875
49.0	1.2826875	1.35375	2023-12-06T14:56:56.046875
49.0	1.2823125	1.354125	2023-12-06T14:56:56.046875
49.0	1.28175	1.35375	2023-12-06T14:56:56.046875
49.0	1.282125	1.3535625	2023-12-06T14:56:56.046875
49.0	1.2830625	1.353	2023-12-06T14:56:56.046875
49.0	1.2834375	1.3531875	2023-12-06T14:56:56.046875
49.0	1.2823125	1.353375	2023-12-06T14:56:56.046875
49.0	1.28175	1.353	2023-12-06T14:56:56.046875
49.0	1.2815625	1.353	2023-12-06T14:56:56.046875
49.0	1.28175	1.3528125	2023-12-06T14:56:56.046875
49.0	1.2811875	1.3531875	2023-12-06T14:56:56.046875
49.0	1.2808125	1.353375	2023-12-06T14:56:56.046875
49.0	1.2808125	1.353375	2023-12-06T14:56:56.046875
49.0	1.280625	1.353375	2023-12-06T14:56:56.046875
49.0	1.28175	1.353375	2023-12-06T14:56:56.046875
49.0	1.2819375	1.353375	2023-12-06T14:56:56.062500
49.0	1.2819375	1.3535625	2023-12-06T14:56:56.062500
49.0	1.282125	1.3539375	2023-12-06T14:56:56.062500
49.0	1.2825	1.3539375	2023-12-06T14:56:56.062500
49.0	1.2830625	1.35375	2023-12-06T14:56:56.062500
49.0	1.2825	1.353375	2023-12-06T14:56:56.062500
49.0	1.2825	1.3531875	2023-12-06T14:56:56.062500
49.0	1.2823125	1.3535625	2023-12-06T14:56:56.062500
49.0	1.282875	1.353375	2023-12-06T14:56:56.062500
49.0	1.282125	1.3528125	2023-12-06T14:56:56.062500
49.0	1.281375	1.352625	2023-12-06T14:56:56.062500
49.0	1.281375	1.352625	2023-12-06T14:56:56.062500
49.0	1.281375	1.353	2023-12-06T14:56:56.062500
49.0	1.2819375	1.3531875	2023-12-06T14:56:56.062500
49.0	1.28175	1.3531875	2023-12-06T14:56:56.062500
49.0	1.2808125	1.353	2023-12-06T14:56:56.062500
49.0	1.280625	1.353375	2023-12-06T14:56:56.062500
49.0	1.281375	1.353375	2023-12-06T14:56:56.062500
49.0	1.2823125	1.3535625	2023-12-06T14:56:56.062500
49.0	1.2819375	1.35375	2023-12-06T14:56:56.062500
49.0	1.282125	1.35375	2023-12-06T14:56:56.078125
49.0	1.282125	1.353375	2023-12-06T14:56:56.078125
49.0	1.2826875	1.3531875	2023-12-06T14:56:56.078125
49.0	1.2825	1.353	2023-12-06T14:56:56.078125
49.0	1.282125	1.353	2023-12-06T14:56:56.078125
49.0	1.28175	1.3531875	2023-12-06T14:56:56.078125
50.0	1.2538125	1.326375	2023-12-06T14:56:57.953125
50.0	1.2538125	1.326	2023-12-06T14:56:57.953125
50.0	1.253625	1.325625	2023-12-06T14:56:57.953125
50.0	1.2530625	1.3258125	2023-12-06T14:56:57.953125
50.0	1.2530625	1.3258125	2023-12-06T14:56:57.953125
50.0	1.2530625	1.3261875	2023-12-06T14:56:57.953125
50.0	1.2530625	1.3261875	2023-12-06T14:56:57.953125
50.0	1.2530625	1.3261875	2023-12-06T14:56:57.953125
50.0	1.2526875	1.326375	2023-12-06T14:56:57.953125
50.0	1.252875	1.326375	2023-12-06T14:56:57.953125
50.0	1.2538125	1.326375	2023-12-06T14:56:57.953125
50.0	1.254375	1.32675	2023-12-06T14:56:57.953125
50.0	1.2545625	1.32675	2023-12-06T14:56:57.953125
50.0	1.253625	1.3265625	2023-12-06T14:56:57.953125
50.0	1.253625	1.326	2023-12-06T14:56:57.953125
50.0	1.2541875	1.326	2023-12-06T14:56:57.953125
50.0	1.2549375	1.3261875	2023-12-06T14:56:57.968750
50.0	1.2538125	1.3261875	2023-12-06T14:56:57.968750
50.0	1.2534375	1.3258125	2023-12-06T14:56:57.968750
50.0	1.252875	1.325625	2023-12-06T14:56:57.968750
50.0	1.2538125	1.326	2023-12-06T14:56:57.968750
50.0	1.2534375	1.326	2023-12-06T14:56:57.968750
50.0	1.2534375	1.3261875	2023-12-06T14:56:57.968750
50.0	1.2525	1.3261875	2023-12-06T14:56:57.968750
50.0	1.2523125	1.326375	2023-12-06T14:56:57.968750
50.0	1.25325	1.3261875	2023-12-06T14:56:57.968750
50.0	1.2541875	1.3265625	2023-12-06T14:56:57.968750
50.0	1.2538125	1.3265625	2023-12-06T14:56:57.968750
50.0	1.2538125	1.3269375	2023-12-06T14:56:57.968750
50.0	1.2538125	1.3269375	2023-12-06T14:56:57.968750
50.0	1.2549375	1.32675	2023-12-06T14:56:57.968750
50.0	1.254375	1.326375	2023-12-06T14:56:57.968750
50.0	1.254	1.326	2023-12-06T14:56:57.968750
50.0	1.2541875	1.326	2023-12-06T14:56:57.968750
50.0	1.2545625	1.3261875	2023-12-06T14:56:57.968750
50.0	1.2538125	1.326	2023-12-06T14:56:57.968750
50.0	1.2538125	1.326	2023-12-06T14:56:57.968750
50.0	1.2534375	1.3258125	2023-12-06T14:56:57.984375
50.0	1.25325	1.326	2023-12-06T14:56:57.984375
50.0	1.25325	1.3261875	2023-12-06T14:56:57.984375
50.0	1.253625	1.3261875	2023-12-06T14:56:57.984375
50.0	1.2526875	1.3261875	2023-12-06T14:56:57.984375
50.0	1.2530625	1.326375	2023-12-06T14:56:57.984375
50.0	1.2538125	1.3265625	2023-12-06T14:56:57.984375
50.0	1.2545625	1.3269375	2023-12-06T14:56:57.984375
50.0	1.254	1.3269375	2023-12-06T14:56:57.984375
50.0	1.254	1.3269375	2023-12-06T14:56:57.984375
50.0	1.254375	1.326375	2023-12-06T14:56:57.984375
50.0	1.2549375	1.3261875	2023-12-06T14:56:57.984375
50.0	1.2549375	1.3261875	2023-12-06T14:56:57.984375
51.0	1.2249375	1.2976875	2023-12-06T14:56:59.953125
51.0	1.2241875	1.2975	2023-12-06T14:56:59.953125
51.0	1.2241875	1.2976875	2023-12-06T14:56:59.953125
51.0	1.2249375	1.297875	2023-12-06T14:56:59.953125
51.0	1.2249375	1.297875	2023-12-06T14:56:59.953125
51.0	1.2245625	1.2980625	2023-12-06T14:56:59.953125
51.0	1.2249375	1.29825	2023-12-06T14:56:59.953125
51.0	1.2249375	1.29825	2023-12-06T14:56:59.953125
51.0	1.225125	1.29825	2023-12-06T14:56:59.953125
51.0	1.2256875	1.298625	2023-12-06T14:56:59.953125
51.0	1.2253125	1.2988125	2023-12-06T14:56:59.953125
51.0	1.2253125	1.2984375	2023-12-06T14:56:59.953125
51.0	1.2255	1.2980625	2023-12-06T14:56:59.953125
51.0	1.2264375	1.2976875	2023-12-06T14:56:59.968750
51.0	1.22625	1.297875	2023-12-06T14:56:59.968750
51.0	1.2253125	1.2980625	2023-12-06T14:56:59.968750
51.0	1.2249375	1.2980625	2023-12-06T14:56:59.968750
51.0	1.2249375	1.2976875	2023-12-06T14:56:59.968750
51.0	1.225125	1.2976875	2023-12-06T14:56:59.968750
51.0	1.2245625	1.297875	2023-12-06T14:56:59.968750
51.0	1.2241875	1.2980625	2023-12-06T14:56:59.968750
51.0	1.2241875	1.2980625	2023-12-06T14:56:59.968750
51.0	1.2241875	1.297875	2023-12-06T14:56:59.968750
51.0	1.225125	1.29825	2023-12-06T14:56:59.968750
51.0	1.225125	1.2980625	2023-12-06T14:56:59.968750
51.0	1.2253125	1.29825	2023-12-06T14:56:59.968750
51.0	1.2256875	1.298625	2023-12-06T14:56:59.968750
51.0	1.22625	1.2988125	2023-12-06T14:56:59.968750
51.0	1.22625	1.2984375	2023-12-06T14:56:59.968750
51.0	1.225125	1.2980625	2023-12-06T14:56:59.968750
51.0	1.2253125	1.2976875	2023-12-06T14:56:59.968750
51.0	1.2260625	1.297875	2023-12-06T14:56:59.968750
51.0	1.225875	1.2980625	2023-12-06T14:56:59.968750
51.0	1.22475	1.2976875	2023-12-06T14:56:59.984375
51.0	1.2245625	1.2973125	2023-12-06T14:56:59.984375
51.0	1.22475	1.2976875	2023-12-06T14:56:59.984375
51.0	1.22475	1.2976875	2023-12-06T14:56:59.984375
51.0	1.2255	1.297875	2023-12-06T14:56:59.984375
51.0	1.22475	1.2980625	2023-12-06T14:56:59.984375
51.0	1.2238125	1.29825	2023-12-06T14:56:59.984375
51.0	1.224375	1.29825	2023-12-06T14:56:59.984375
51.0	1.2253125	1.2980625	2023-12-06T14:56:59.984375
51.0	1.225875	1.2984375	2023-12-06T14:56:59.984375
51.0	1.2253125	1.298625	2023-12-06T14:56:59.984375
51.0	1.2255	1.2988125	2023-12-06T14:56:59.984375
51.0	1.2256875	1.2984375	2023-12-06T14:56:59.984375
51.0	1.22625	1.29825	2023-12-06T14:56:59.984375
51.0	1.2255	1.297875	2023-12-06T14:56:59.984375
51.0	1.2255	1.2980625	2023-12-06T14:56:59.984375
51.0	1.2253125	1.2980625	2023-12-06T14:56:59.984375
52.0	1.1955	1.269375	2023-12-06T14:57:02.343750
52.0	1.19625	1.2691875	2023-12-06T14:57:02.343750
52.0	1.1964375	1.269375	2023-12-06T14:57:02.343750
52.0	1.1953125	1.269375	2023-12-06T14:57:02.343750
52.0	1.1949375	1.269	2023-12-06T14:57:02.343750
52.0	1.19475	1.269	2023-12-06T14:57:02.343750
52.0	1.1955	1.269375	2023-12-06T14:57:02.343750
52.0	1.1955	1.269375	2023-12-06T14:57:02.343750
52.0	1.195125	1.269375	2023-12-06T14:57:02.343750
52.0	1.194375	1.269375	2023-12-06T14:57:02.343750
52.0	1.1938125	1.2695625	2023-12-06T14:57:02.343750
52.0	1.1953125	1.26975	2023-12-06T14:57:02.343750
52.0	1.195875	1.2699375	2023-12-06T14:57:02.359375
52.0	1.195125	1.2699375	2023-12-06T14:57:02.359375
52.0	1.1953125	1.2703125	2023-12-06T14:57:02.359375
52.0	1.1956875	1.2699375	2023-12-06T14:57:02.359375
52.0	1.19625	1.2695625	2023-12-06T14:57:02.359375
52.0	1.195125	1.2695625	2023-12-06T14:57:02.359375
52.0	1.1953125	1.269375	2023-12-06T14:57:02.359375
52.0	1.1955	1.2695625	2023-12-06T14:57:02.359375
52.0	1.195875	1.2691875	2023-12-06T14:57:02.359375
52.0	1.195875	1.2691875	2023-12-06T14:57:02.359375
52.0	1.195125	1.2688125	2023-12-06T14:57:02.359375
52.0	1.1945625	1.269	2023-12-06T14:57:02.359375
52.0	1.1945625	1.269375	2023-12-06T14:57:02.359375
52.0	1.195125	1.2695625	2023-12-06T14:57:02.359375
52.0	1.1949375	1.2695625	2023-12-06T14:57:02.359375
52.0	1.1941875	1.269375	2023-12-06T14:57:02.359375
52.0	1.19475	1.269375	2023-12-06T14:57:02.359375
52.0	1.1953125	1.2695625	2023-12-06T14:57:02.359375
52.0	1.19625	1.270125	2023-12-06T14:57:02.359375
52.0	1.195875	1.270125	2023-12-06T14:57:02.359375
52.0	1.1955	1.26975	2023-12-06T14:57:02.375000
52.0	1.1953125	1.269375	2023-12-06T14:57:02.375000
52.0	1.19625	1.2691875	2023-12-06T14:57:02.375000
52.0	1.19625	1.269375	2023-12-06T14:57:02.375000
52.0	1.19625	1.269375	2023-12-06T14:57:02.375000
52.0	1.1953125	1.2695625	2023-12-06T14:57:02.375000
52.0	1.1945625	1.269375	2023-12-06T14:57:02.375000
52.0	1.1945625	1.269	2023-12-06T14:57:02.375000
52.0	1.1953125	1.269	2023-12-06T14:57:02.375000
52.0	1.19475	1.2695625	2023-12-06T14:57:02.375000
52.0	1.1941875	1.2695625	2023-12-06T14:57:02.375000
52.0	1.1941875	1.269375	2023-12-06T14:57:02.375000
52.0	1.19475	1.2695625	2023-12-06T14:57:02.375000
52.0	1.1949375	1.2695625	2023-12-06T14:57:02.375000
52.0	1.1949375	1.26975	2023-12-06T14:57:02.375000
52.0	1.195125	1.270125	2023-12-06T14:57:02.375000
52.0	1.195875	1.270125	2023-12-06T14:57:02.375000
52.0	1.1964375	1.2699375	2023-12-06T14:57:02.375000
53.0	1.1656875	1.240875	2023-12-06T14:57:04.390625
53.0	1.1649375	1.2410625	2023-12-06T14:57:04.390625
53.0	1.1649375	1.240875	2023-12-06T14:57:04.390625
53.0	1.1656875	1.2410625	2023-12-06T14:57:04.390625
53.0	1.16625	1.2414375	2023-12-06T14:57:04.390625
53.0	1.16625	1.2414375	2023-12-06T14:57:04.390625
53.0	1.1660625	1.24125	2023-12-06T14:57:04.390625
53.0	1.1660625	1.24125	2023-12-06T14:57:04.390625
53.0	1.1660625	1.2410625	2023-12-06T14:57:04.390625
53.0	1.16625	1.2406875	2023-12-06T14:57:04.406250
53.0	1.1668125	1.2406875	2023-12-06T14:57:04.406250
53.0	1.1660625	1.240875	2023-12-06T14:57:04.406250
53.0	1.1656875	1.2405	2023-12-06T14:57:04.406250
53.0	1.1655	1.2403125	2023-12-06T14:57:04.406250
53.0	1.16625	1.2405	2023-12-06T14:57:04.406250
53.0	1.1653125	1.240875	2023-12-06T14:57:04.406250
53.0	1.1649375	1.2406875	2023-12-06T14:57:04.406250
53.0	1.1645625	1.240875	2023-12-06T14:57:04.406250
53.0	1.1653125	1.240875	2023-12-06T14:57:04.406250
53.0	1.1656875	1.2410625	2023-12-06T14:57:04.406250
53.0	1.1655	1.24125	2023-12-06T14:57:04.406250
53.0	1.1655	1.241625	2023-12-06T14:57:04.406250
53.0	1.1655	1.241625	2023-12-06T14:57:04.406250
53.0	1.1660625	1.2414375	2023-12-06T14:57:04.406250
53.0	1.166625	1.24125	2023-12-06T14:57:04.406250
53.0	1.16625	1.240875	2023-12-06T14:57:04.406250
53.0	1.1664375	1.2406875	2023-12-06T14:57:04.406250
53.0	1.166625	1.240875	2023-12-06T14:57:04.406250
53.0	1.166625	1.240875	2023-12-06T14:57:04.406250
53.0	1.1655	1.2406875	2023-12-06T14:57:04.406250
53.0	1.165125	1.2403125	2023-12-06T14:57:04.421875
53.0	1.1655	1.2405	2023-12-06T14:57:04.421875
53.0	1.165875	1.2406875	2023-12-06T14:57:04.421875
53.0	1.1656875	1.2406875	2023-12-06T14:57:04.421875
53.0	1.1645625	1.240875	2023-12-06T14:57:04.421875
53.0	1.16475	1.2406875	2023-12-06T14:57:04.421875
53.0	1.16475	1.2406875	2023-12-06T14:57:04.421875
53.0	1.1655	1.240875	2023-12-06T14:57:04.421875
53.0	1.166625	1.2410625	2023-12-06T14:57:04.421875
53.0	1.165875	1.241625	2023-12-06T14:57:04.421875
53.0	1.1656875	1.2414375	2023-12-06T14:57:04.421875
53.0	1.1660625	1.2414375	2023-12-06T14:57:04.421875
53.0	1.1668125	1.240875	2023-12-06T14:57:04.421875
53.0	1.1668125	1.2406875	2023-12-06T14:57:04.421875
53.0	1.1660625	1.240875	2023-12-06T14:57:04.421875
53.0	1.1656875	1.2406875	2023-12-06T14:57:04.421875
53.0	1.1656875	1.2403125	2023-12-06T14:57:04.421875
53.0	1.1656875	1.2405	2023-12-06T14:57:04.421875
53.0	1.165125	1.2406875	2023-12-06T14:57:04.421875
53.0	1.1653125	1.2410625	2023-12-06T14:57:04.421875
54.0	1.1353125	1.2110625	2023-12-06T14:57:06.312500
54.0	1.1349375	1.2114375	2023-12-06T14:57:06.312500
54.0	1.135125	1.2114375	2023-12-06T14:57:06.312500
54.0	1.135875	1.2114375	2023-12-06T14:57:06.312500
54.0	1.1353125	1.211625	2023-12-06T14:57:06.312500
54.0	1.1355	1.2114375	2023-12-06T14:57:06.312500
54.0	1.1356875	1.211625	2023-12-06T14:57:06.312500
54.0	1.1356875	1.211625	2023-12-06T14:57:06.312500
54.0	1.1364375	1.212	2023-12-06T14:57:06.312500
54.0	1.1364375	1.2121875	2023-12-06T14:57:06.312500
54.0	1.1356875	1.2121875	2023-12-06T14:57:06.312500
54.0	1.1355	1.211625	2023-12-06T14:57:06.312500
54.0	1.13625	1.21125	2023-12-06T14:57:06.312500
54.0	1.137	1.21125	2023-12-06T14:57:06.312500
54.0	1.135875	1.2114375	2023-12-06T14:57:06.312500
54.0	1.1356875	1.21125	2023-12-06T14:57:06.312500
54.0	1.1355	1.210875	2023-12-06T14:57:06.328125
54.0	1.1356875	1.2110625	2023-12-06T14:57:06.328125
54.0	1.1353125	1.21125	2023-12-06T14:57:06.328125
54.0	1.1345625	1.211625	2023-12-06T14:57:06.328125
54.0	1.1345625	1.2114375	2023-12-06T14:57:06.328125
54.0	1.1345625	1.2114375	2023-12-06T14:57:06.328125
54.0	1.1353125	1.2114375	2023-12-06T14:57:06.328125
54.0	1.1360625	1.21125	2023-12-06T14:57:06.328125
54.0	1.1356875	1.211625	2023-12-06T14:57:06.328125
54.0	1.1356875	1.212	2023-12-06T14:57:06.328125
54.0	1.1356875	1.212	2023-12-06T14:57:06.328125
54.0	1.136625	1.212	2023-12-06T14:57:06.328125
54.0	1.13625	1.211625	2023-12-06T14:57:06.328125
54.0	1.13625	1.21125	2023-12-06T14:57:06.328125
54.0	1.13625	1.21125	2023-12-06T14:57:06.328125
54.0	1.137	1.211625	2023-12-06T14:57:06.328125
54.0	1.1356875	1.2114375	2023-12-06T14:57:06.328125
54.0	1.13475	1.2110625	2023-12-06T14:57:06.328125
54.0	1.135125	1.2110625	2023-12-06T14:57:06.328125
54.0	1.1355	1.21125	2023-12-06T14:57:06.328125
54.0	1.1355	1.21125	2023-12-06T14:57:06.343750
54.0	1.1356875	1.2114375	2023-12-06T14:57:06.343750
54.0	1.1345625	1.21125	2023-12-06T14:57:06.343750
54.0	1.1345625	1.21125	2023-12-06T14:57:06.343750
54.0	1.1353125	1.2114375	2023-12-06T14:57:06.343750
54.0	1.1364375	1.2118125	2023-12-06T14:57:06.343750
54.0	1.135875	1.2121875	2023-12-06T14:57:06.343750
54.0	1.1360625	1.212	2023-12-06T14:57:06.343750
54.0	1.1360625	1.212	2023-12-06T14:57:06.343750
54.0	1.1364375	1.21125	2023-12-06T14:57:06.343750
54.0	1.136625	1.21125	2023-12-06T14:57:06.343750
54.0	1.1364375	1.2114375	2023-12-06T14:57:06.343750
54.0	1.1356875	1.211625	2023-12-06T14:57:06.343750
54.0	1.1355	1.21125	2023-12-06T14:57:06.343750
55.0	1.1053125	1.181625	2023-12-06T14:57:08.312500
55.0	1.1060625	1.181625	2023-12-06T14:57:08.312500
55.0	1.1055	1.1821875	2023-12-06T14:57:08.312500
55.0	1.10475	1.1821875	2023-12-06T14:57:08.312500
55.0	1.10475	1.182375	2023-12-06T14:57:08.312500
55.0	1.1053125	1.1821875	2023-12-06T14:57:08.312500
55.0	1.10625	1.1821875	2023-12-06T14:57:08.312500
55.0	1.10625	1.1821875	2023-12-06T14:57:08.312500
55.0	1.1056875	1.1825625	2023-12-06T14:57:08.312500
55.0	1.105875	1.1825625	2023-12-06T14:57:08.312500
55.0	1.1064375	1.1825625	2023-12-06T14:57:08.312500
55.0	1.107	1.182375	2023-12-06T14:57:08.312500
55.0	1.1060625	1.1818125	2023-12-06T14:57:08.312500
55.0	1.106625	1.182	2023-12-06T14:57:08.312500
55.0	1.1064375	1.182	2023-12-06T14:57:08.312500
55.0	1.106625	1.1821875	2023-12-06T14:57:08.312500
55.0	1.105875	1.1818125	2023-12-06T14:57:08.312500
55.0	1.1053125	1.1818125	2023-12-06T14:57:08.312500
55.0	1.1053125	1.182	2023-12-06T14:57:08.328125
55.0	1.1053125	1.1821875	2023-12-06T14:57:08.328125
55.0	1.1056875	1.182	2023-12-06T14:57:08.328125
